date,open,high,low,close,volume
2014-06-06,23.211,23.259,23.017,23.056,349938400
2014-06-09,23.175,23.47,22.938,23.425,301660000
2014-06-10,23.683,23.763,23.392,23.562,251108000
2014-06-11,23.532,23.69,23.368,23.465,182724000
2014-06-12,23.51,23.53,22.975,23.073,218996000
2014-06-13,23.05,23.11,22.72,22.82,218100000
2014-06-16,22.878,23.188,22.862,23.05,142244000
2014-06-17,23.077,23.175,22.95,23.02,118904000
2014-06-18,23.067,23.073,22.837,23.045,134056000
2014-06-19,23.073,23.075,22.835,22.965,142112000
2014-06-20,22.962,23.138,22.725,22.728,403592000
2014-06-23,22.83,22.905,22.65,22.708,174776000
2014-06-24,22.688,22.935,22.548,22.57,156144000
2014-06-25,22.552,22.675,22.413,22.59,147476000
2014-06-26,22.593,22.763,22.45,22.725,130516000
2014-06-27,22.705,23.0,22.692,22.995,256116000
2014-06-30,23.025,23.433,23.022,23.233,197929200
2014-07-01,23.38,23.517,23.282,23.38,152892000
2014-07-02,23.468,23.515,23.272,23.37,113860000
2014-07-03,23.417,23.525,23.3,23.507,91567200
2014-07-07,23.535,23.997,23.525,23.993,225872000
2014-07-08,24.067,24.2,23.48,23.837,260888000
2014-07-09,23.86,23.987,23.69,23.847,145744000
2014-07-10,23.44,23.888,23.38,23.76,158744000
2014-07-11,23.84,23.972,23.715,23.805,136072000
2014-07-14,23.965,24.222,23.913,24.112,171240000
2014-07-15,24.2,24.212,23.757,23.83,181911600
2014-07-16,24.243,24.275,23.685,23.695,213585200
2014-07-17,23.757,23.82,23.142,23.272,229192000
2014-07-18,23.405,23.685,23.255,23.608,199952000
2014-07-21,23.747,23.75,23.43,23.485,156316000
2014-07-22,23.67,23.722,23.53,23.68,220788000
2014-07-23,23.855,24.47,23.792,24.298,371672000
2014-07-24,24.26,24.33,24.105,24.257,182916000
2014-07-25,24.212,24.46,24.16,24.417,173876000
2014-07-28,24.455,24.81,24.388,24.755,221272000
2014-07-29,24.833,24.86,24.562,24.595,172572000
2014-07-30,24.61,24.675,24.417,24.538,132040000
2014-07-31,24.29,24.362,23.833,23.9,227372000
2014-08-01,23.725,24.155,23.702,24.032,194044000
2014-08-04,24.093,24.145,23.792,23.897,159832000
2014-08-05,23.84,23.92,23.59,23.78,223732000
2014-08-06,23.688,23.87,23.677,23.74,154232000
2014-08-07,23.733,23.987,23.525,23.62,186844000
2014-08-08,23.565,23.705,23.32,23.685,167460000
2014-08-11,23.817,24.02,23.71,23.997,146340000
2014-08-12,24.01,24.22,23.903,23.993,135180000
2014-08-13,24.038,24.31,24.01,24.31,127664000
2014-08-14,24.333,24.392,24.2,24.375,112464000
2014-08-15,24.475,24.548,24.215,24.495,195804000
2014-08-18,24.622,24.843,24.495,24.79,190288000
2014-08-19,24.853,25.17,24.83,25.132,277596000
2014-08-20,25.11,25.272,24.987,25.142,210796000
2014-08-21,25.142,25.235,25.028,25.145,133912000
2014-08-22,25.073,25.368,25.048,25.33,176736000
2014-08-25,25.448,25.542,25.32,25.385,161080000
2014-08-26,25.355,25.375,25.215,25.222,132608000
2014-08-27,25.255,25.642,25.175,25.532,209476000
2014-08-28,25.397,25.695,25.39,25.562,273840000
2014-08-29,25.715,25.725,25.55,25.625,178380000
2014-09-02,25.765,25.935,25.68,25.825,214256000
2014-09-03,25.775,25.8,24.645,24.735,501684000
2014-09-04,24.712,25.022,24.448,24.53,342872000
2014-09-05,24.7,24.847,24.577,24.743,233828000
2014-09-08,24.825,24.827,24.513,24.59,185426800
2014-09-09,24.77,25.77,24.035,24.497,759385200
2014-09-10,24.503,25.278,24.44,25.25,403478400
2014-09-11,25.103,25.36,24.905,25.358,249412400
2014-09-12,25.302,25.548,25.27,25.415,250504400
2014-09-15,25.702,25.763,25.36,25.407,245266000
2014-09-16,24.95,25.315,24.722,25.215,267632400
2014-09-17,25.317,25.45,25.147,25.395,243706000
2014-09-18,25.483,25.587,25.39,25.448,149197600
2014-09-19,25.573,25.587,25.125,25.24,283609600
2014-09-22,25.45,25.535,25.145,25.265,211153600
2014-09-23,25.15,25.735,25.135,25.66,253608800
2014-09-24,25.54,25.712,25.3,25.438,240687200
2014-09-25,25.128,25.177,24.43,24.468,400368000
2014-09-26,24.632,25.188,24.6,25.188,249482000
2014-09-29,24.663,25.11,24.657,25.028,199065200
2014-09-30,25.202,25.385,25.132,25.188,221056400
2014-10-01,25.147,25.173,24.675,24.795,205965200
2014-10-02,24.817,25.055,24.51,24.975,191031200
2014-10-03,24.86,25.052,24.76,24.905,173878400
2014-10-06,24.987,25.163,24.855,24.905,148204800
2014-10-07,24.858,25.03,24.683,24.688,168376800
2014-10-08,24.69,25.278,24.577,25.2,229618800
2014-10-09,25.385,25.595,25.153,25.255,309506000
2014-10-10,25.173,25.507,25.075,25.183,265326400
2014-10-13,25.333,25.445,24.952,24.952,214333600
2014-10-14,25.097,25.13,24.642,24.688,254754400
2014-10-15,24.493,24.788,23.795,24.385,403734400
2014-10-16,23.888,24.43,23.853,24.065,288618000
2014-10-17,24.375,24.75,24.202,24.417,272718800
2014-10-20,24.58,24.99,24.555,24.94,310069200
2014-10-21,25.755,25.755,25.317,25.618,378495600
2014-10-22,25.71,26.028,25.65,25.747,273052400
2014-10-23,26.02,26.263,25.907,26.208,284298800
2014-10-24,26.295,26.372,26.132,26.305,188215600
2014-10-27,26.212,26.37,26.175,26.278,136750800
2014-10-28,26.35,26.685,26.337,26.685,192243600
2014-10-29,26.663,26.843,26.59,26.835,210751600
2014-10-30,26.74,26.837,26.475,26.745,162619200
2014-10-31,27.003,27.01,26.802,27.0,178557200
2014-11-03,27.055,27.575,27.003,27.35,209130400
2014-11-04,27.34,27.372,26.93,27.15,166297600
2014-11-05,27.275,27.325,27.032,27.215,149743600
2014-11-06,27.15,27.198,26.95,27.175,139874000
2014-11-07,27.188,27.33,27.138,27.253,134766000
2014-11-10,27.255,27.333,27.167,27.208,108782000
2014-11-11,27.175,27.438,27.1,27.425,109769200
2014-11-12,27.345,27.858,27.343,27.812,187769600
2014-11-13,27.95,28.362,27.9,28.205,238091600
2014-11-14,28.288,28.548,27.802,28.545,176254400
2014-11-17,28.567,29.32,28.325,28.497,186986800
2014-11-18,28.485,28.923,28.472,28.868,176896000
2014-11-19,28.86,28.935,28.45,28.667,167476800
2014-11-20,28.728,29.215,28.712,29.077,173582000
2014-11-21,29.378,29.392,29.007,29.118,228717200
2014-11-24,29.212,29.692,29.155,29.657,189803200
2014-11-25,29.767,29.938,29.362,29.4,275361600
2014-11-26,29.485,29.775,29.458,29.75,163073200
2014-11-28,29.817,29.85,29.513,29.733,99257600
2014-12-01,29.702,29.812,27.817,28.767,335256000
2014-12-02,28.375,28.938,28.188,28.657,237395600
2014-12-03,28.938,29.087,28.778,28.983,172253600
2014-12-04,28.942,29.3,28.823,28.872,168178000
2014-12-05,28.997,29.02,28.66,28.75,153275600
2014-12-08,28.525,28.663,27.905,28.1,230659600
2014-12-09,27.548,28.575,27.337,28.53,240832000
2014-12-10,28.603,28.712,27.885,27.987,178261200
2014-12-11,28.065,28.45,27.835,27.905,165606800
2014-12-12,27.615,27.968,27.395,27.433,224112400
2014-12-15,27.675,27.9,26.587,27.058,268872400
2014-12-16,26.593,27.54,26.565,26.688,243162800
2014-12-17,26.78,27.46,26.705,27.353,213647200
2014-12-18,27.968,28.163,27.665,28.163,236024800
2014-12-19,28.065,28.31,27.915,27.945,353719200
2014-12-22,28.04,28.372,27.993,28.235,180670000
2014-12-23,28.308,28.333,28.115,28.135,104113600
2014-12-24,28.145,28.177,28.003,28.003,57918400
2014-12-26,28.025,28.63,28.003,28.497,134884000
2014-12-29,28.448,28.692,28.425,28.478,110395600
2014-12-30,28.41,28.48,28.028,28.13,119526000
2014-12-31,28.205,28.282,27.552,27.595,165613600
2015-01-02,27.847,27.86,26.837,27.333,212818400
2015-01-05,27.073,27.163,26.353,26.562,257142000
2015-01-06,26.635,26.858,26.157,26.565,263188400
2015-01-07,26.8,27.05,26.675,26.938,160423600
2015-01-08,27.308,28.038,27.175,27.972,237458000
2015-01-09,28.167,28.312,27.552,28.003,214798000
2015-01-12,28.15,28.157,27.2,27.312,198603200
2015-01-13,27.858,28.2,27.228,27.555,268367600
2015-01-14,27.26,27.622,27.125,27.45,195826400
2015-01-15,27.5,27.515,26.665,26.705,240056000
2015-01-16,26.757,26.895,26.3,26.497,314053200
2015-01-20,26.96,27.243,26.625,27.18,199599600
2015-01-21,27.237,27.765,27.067,27.388,194303600
2015-01-22,27.565,28.118,27.43,28.1,215185600
2015-01-23,28.075,28.438,27.882,28.245,185859200
2015-01-26,28.435,28.59,28.2,28.275,222460000
2015-01-27,28.105,28.12,27.257,27.285,382274800
2015-01-28,29.407,29.53,28.827,28.827,585908400
2015-01-29,29.08,29.798,28.89,29.725,337745600
2015-01-30,29.6,30.0,29.212,29.29,334982000
2015-02-02,29.513,29.792,29.02,29.657,250956400
2015-02-03,29.625,29.772,29.403,29.663,207662800
2015-02-04,29.625,30.128,29.577,29.89,280598800
2015-02-05,30.005,30.058,29.812,29.985,168984800
2015-02-06,30.005,30.062,29.612,29.733,174826400
2015-02-09,29.638,29.96,29.608,29.93,155559200
2015-02-10,30.042,30.538,30.04,30.505,248034000
2015-02-11,30.692,31.23,30.625,31.22,294247200
2015-02-12,31.515,31.87,31.392,31.615,297898000
2015-02-13,31.82,31.82,31.413,31.77,217088800
2015-02-17,31.872,32.22,31.73,31.958,252609600
2015-02-18,31.907,32.195,31.862,32.18,179566800
2015-02-19,32.12,32.257,32.083,32.112,149449600
2015-02-20,32.155,32.375,32.013,32.375,195793600
2015-02-23,32.505,33.25,32.415,33.25,283896400
2015-02-24,33.235,33.4,32.792,33.042,276912400
2015-02-25,32.89,32.9,32.037,32.197,298846800
2015-02-26,32.197,32.717,31.653,32.605,365150000
2015-02-27,32.5,32.643,32.06,32.115,248059200
2015-03-02,32.312,32.57,32.075,32.272,192386800
2015-03-03,32.24,32.38,32.022,32.34,151265200
2015-03-04,32.275,32.39,32.08,32.135,126665200
2015-03-05,32.145,32.188,31.44,31.603,226068400
2015-03-06,32.1,32.342,31.565,31.65,291368400
2015-03-09,31.99,32.393,31.265,31.785,354114000
2015-03-10,31.603,31.805,30.95,31.128,275426400
2015-03-11,31.188,31.192,30.528,30.56,275756000
2015-03-12,30.577,31.225,30.407,31.112,193450800
2015-03-13,31.1,31.35,30.645,30.897,207309200
2015-03-16,30.97,31.237,30.718,31.237,143497200
2015-03-17,31.475,31.83,31.413,31.76,204092400
2015-03-18,31.75,32.29,31.593,32.118,261083600
2015-03-19,32.188,32.312,31.85,31.875,183238000
2015-03-20,32.062,32.1,31.29,31.475,274780400
2015-03-23,31.78,31.962,31.63,31.802,150838800
2015-03-24,31.808,32.01,31.64,31.673,131369200
2015-03-25,31.635,31.705,30.845,30.845,206620800
2015-03-26,30.69,31.22,30.65,31.06,190291600
2015-03-27,31.142,31.175,30.728,30.812,158184800
2015-03-30,31.013,31.6,31.0,31.593,188398800
2015-03-31,31.522,31.622,31.09,31.108,168362400
2015-04-01,31.205,31.28,30.775,31.062,162485600
2015-04-02,31.257,31.39,31.048,31.33,128880400
2015-04-06,31.118,31.878,31.083,31.837,148776000
2015-04-07,31.91,32.03,31.495,31.503,140049200
2015-04-08,31.462,31.6,31.243,31.4,149316800
2015-04-09,31.462,31.645,31.165,31.64,129936000
2015-04-10,31.487,31.802,31.315,31.775,160752000
2015-04-13,32.092,32.143,31.653,31.712,145460400
2015-04-14,31.75,31.823,31.478,31.575,102098400
2015-04-15,31.603,31.782,31.503,31.695,115881600
2015-04-16,31.57,31.775,31.528,31.542,113476000
2015-04-17,31.388,31.535,31.115,31.188,207828000
2015-04-20,31.392,32.03,31.292,31.9,188217200
2015-04-21,32.025,32.05,31.667,31.728,129740400
2015-04-22,31.747,32.217,31.58,32.155,150618000
2015-04-23,32.075,32.605,32.035,32.417,183083600
2015-04-24,32.623,32.658,32.307,32.57,178103600
2015-04-27,33.077,33.283,32.787,33.162,387816800
2015-04-28,33.615,33.635,32.393,32.64,475696000
2015-04-29,32.54,32.897,32.075,32.16,253544400
2015-04-30,32.16,32.16,31.145,31.288,332781600
2015-05-01,31.525,32.533,31.325,32.237,234050400
2015-05-04,32.375,32.643,32.065,32.175,203953200
2015-05-05,32.037,32.112,31.445,31.45,197085600
2015-05-06,31.64,31.688,30.84,31.253,288564000
2015-05-07,31.192,31.52,31.005,31.315,175763600
2015-05-08,31.67,31.905,31.528,31.905,222201600
2015-05-11,31.847,31.89,31.407,31.58,168143200
2015-05-12,31.4,31.72,31.205,31.468,192640000
2015-05-13,31.538,31.798,31.468,31.503,138776800
2015-05-14,31.853,32.237,31.79,32.237,180814000
2015-05-15,32.268,32.373,32.053,32.193,152832000
2015-05-18,32.095,32.68,32.09,32.548,203531600
2015-05-19,32.673,32.72,32.41,32.518,178532800
2015-05-20,32.5,32.745,32.335,32.515,145819600
2015-05-21,32.518,32.908,32.458,32.847,158921600
2015-05-22,32.9,33.243,32.85,33.135,182384000
2015-05-26,33.15,33.228,32.28,32.405,282790400
2015-05-27,32.585,33.065,32.513,33.01,183332800
2015-05-28,32.965,32.987,32.775,32.945,122933200
2015-05-29,32.807,32.862,32.475,32.57,203538000
2015-06-01,32.57,32.847,32.513,32.635,128451200
2015-06-02,32.465,32.665,32.33,32.49,134670400
2015-06-03,32.665,32.735,32.475,32.53,123934000
2015-06-04,32.395,32.645,32.228,32.34,153800400
2015-06-05,32.375,32.423,32.09,32.162,142507200
2015-06-08,32.225,32.303,31.708,31.95,210699200
2015-06-09,31.675,32.02,31.405,31.855,224301600
2015-06-10,31.98,32.335,31.962,32.22,156349200
2015-06-11,32.295,32.545,32.12,32.147,141563600
2015-06-12,32.048,32.083,31.778,31.792,147544800
2015-06-15,31.525,31.81,31.427,31.73,175955600
2015-06-16,31.757,31.962,31.593,31.9,125976400
2015-06-17,31.93,31.97,31.685,31.825,131672400
2015-06-18,31.808,32.077,31.805,31.97,141628800
2015-06-19,31.927,31.955,31.6,31.65,218867600
2015-06-22,31.872,32.015,31.77,31.903,136157200
2015-06-23,31.87,31.903,31.72,31.757,121075600
2015-06-24,31.802,32.45,31.78,32.028,221123600
2015-06-25,32.215,32.3,31.875,31.875,127752400
2015-06-26,31.917,31.997,31.628,31.688,176267200
2015-06-29,31.365,31.618,31.12,31.132,196645600
2015-06-30,31.392,31.53,31.215,31.358,177482800
2015-07-01,31.725,31.735,31.497,31.65,120955200
2015-07-02,31.608,31.673,31.442,31.61,108844000
2015-07-06,31.235,31.558,31.212,31.5,112241600
2015-07-07,31.472,31.538,30.942,31.423,187787200
2015-07-08,31.12,31.16,30.635,30.642,243046400
2015-07-09,30.962,31.015,29.805,30.017,314380000
2015-07-10,30.485,30.962,30.302,30.82,245418000
2015-07-13,31.257,31.44,31.08,31.415,165762000
2015-07-14,31.51,31.593,31.26,31.403,127072400
2015-07-15,31.43,31.788,31.395,31.705,134596800
2015-07-16,31.935,32.143,31.837,32.127,144889600
2015-07-17,32.27,32.405,32.077,32.405,184658800
2015-07-20,32.743,33.243,32.675,33.018,235600800
2015-07-21,33.213,33.23,32.58,32.688,307025600
2015-07-22,30.497,31.375,30.497,31.305,461802400
2015-07-23,31.55,31.772,31.265,31.29,203998000
2015-07-24,31.33,31.435,30.975,31.125,168649200
2015-07-27,30.772,30.903,30.53,30.692,177822000
2015-07-28,30.845,30.978,30.638,30.845,134472400
2015-07-29,30.788,30.875,30.567,30.747,148046800
2015-07-30,30.58,30.642,30.427,30.593,134513200
2015-07-31,30.65,30.66,30.228,30.325,171540000
2015-08-03,30.375,30.642,29.38,29.61,279904000
2015-08-04,29.355,29.425,28.312,28.66,496554400
2015-08-05,28.237,29.36,28.025,28.85,397250400
2015-08-06,28.993,29.125,28.53,28.782,211612000
2015-08-07,28.645,29.062,28.625,28.88,154681600
2015-08-10,29.132,29.997,29.132,29.93,219806400
2015-08-11,29.452,29.545,28.333,28.372,388331200
2015-08-12,28.132,28.855,27.407,28.81,404870000
2015-08-13,29.01,29.1,28.635,28.788,194143200
2015-08-14,28.58,29.077,28.503,28.99,171718000
2015-08-17,29.01,29.413,28.875,29.29,163538800
2015-08-18,29.108,29.36,29.003,29.125,138242800
2015-08-19,29.025,29.13,28.67,28.753,193146000
2015-08-20,28.52,28.587,27.907,28.163,274006400
2015-08-21,27.608,27.975,26.413,26.44,513102000
2015-08-24,23.718,27.2,23.0,25.78,648825200
2015-08-25,27.778,27.778,25.875,25.935,414406400
2015-08-26,26.772,27.472,26.263,27.423,387098400
2015-08-27,28.058,28.31,27.505,28.23,338464400
2015-08-28,28.042,28.327,27.885,28.323,212657600
2015-08-31,28.007,28.632,28.0,28.19,224917200
2015-09-01,27.538,27.97,26.84,26.93,307383600
2015-09-02,27.558,28.085,27.282,28.085,247555200
2015-09-03,28.122,28.195,27.51,27.593,212935600
2015-09-04,27.243,27.612,27.128,27.317,199985200
2015-09-08,27.938,28.14,27.58,28.077,219374400
2015-09-09,28.44,28.505,27.442,27.538,340043200
2015-09-10,27.567,28.32,27.475,28.142,251571200
2015-09-11,27.948,28.552,27.94,28.552,199662000
2015-09-14,29.145,29.222,28.715,28.827,233453600
2015-09-15,28.983,29.132,28.605,29.07,173364800
2015-09-16,29.062,29.135,28.86,29.103,148694000
2015-09-17,28.915,29.122,28.43,28.48,256450400
2015-09-18,28.052,28.575,27.968,28.362,297141200
2015-09-21,28.417,28.843,28.415,28.802,200888000
2015-09-22,28.345,28.545,28.13,28.35,201384800
2015-09-23,28.407,28.68,28.325,28.58,143026800
2015-09-24,28.312,28.875,28.093,28.75,200878000
2015-09-25,29.11,29.173,28.505,28.677,224607600
2015-09-28,28.462,28.642,28.11,28.11,208436000
2015-09-29,28.208,28.378,26.965,27.265,293461600
2015-09-30,27.542,27.885,27.183,27.575,265892000
2015-10-01,27.267,27.405,26.827,27.395,255716400
2015-10-02,27.003,27.753,26.888,27.595,232079200
2015-10-05,27.47,27.843,27.267,27.695,208258800
2015-10-06,27.657,27.935,27.442,27.827,192787200
2015-10-07,27.935,27.942,27.353,27.695,187062400
2015-10-08,27.548,27.548,27.052,27.375,247918400
2015-10-09,27.5,28.07,27.372,28.03,211064400
2015-10-12,28.183,28.188,27.86,27.9,121868800
2015-10-13,27.705,28.112,27.67,27.948,132197200
2015-10-14,27.823,27.88,27.39,27.552,177849600
2015-10-15,27.733,28.025,27.622,27.965,150694000
2015-10-16,27.945,28.0,27.632,27.76,156930400
2015-10-19,27.7,27.938,27.528,27.933,119036800
2015-10-20,27.835,28.542,27.705,28.442,195871200
2015-10-21,28.5,28.895,28.425,28.44,167180800
2015-10-22,28.583,28.875,28.525,28.875,166616400
2015-10-23,29.175,29.808,29.083,29.77,237467600
2015-10-26,29.52,29.532,28.73,28.82,265335200
2015-10-27,28.85,29.135,28.497,28.638,279537600
2015-10-28,29.233,29.825,29.015,29.817,342205600
2015-10-29,29.675,30.173,29.567,30.132,204909200
2015-10-30,30.247,30.305,29.862,29.875,197461200
2015-11-02,30.2,30.34,29.903,30.295,128813200
2015-11-03,30.198,30.872,30.175,30.642,182076000
2015-11-04,30.782,30.955,30.405,30.5,179544400
2015-11-05,30.462,30.673,30.045,30.23,158210800
2015-11-06,30.278,30.452,30.155,30.265,132169200
2015-11-09,30.24,30.452,30.013,30.142,135485600
2015-11-10,29.225,29.517,29.015,29.192,236511600
2015-11-11,29.093,29.355,28.802,29.028,180872000
2015-11-12,29.065,29.205,28.913,28.93,130102400
2015-11-13,28.8,28.892,28.067,28.085,183249600
2015-11-16,27.845,28.56,27.75,28.545,152426800
2015-11-17,28.73,28.763,28.33,28.423,110467600
2015-11-18,28.94,29.372,28.875,29.323,186698800
2015-11-19,29.41,29.938,29.19,29.695,173183200
2015-11-20,29.8,29.98,29.712,29.825,137148400
2015-11-23,29.817,29.933,29.335,29.438,129930000
2015-11-24,29.333,29.837,29.28,29.72,171212800
2015-11-25,29.802,29.808,29.48,29.507,85553200
2015-11-27,29.573,29.603,29.4,29.452,52185600
2015-11-30,29.497,29.853,29.438,29.575,156721200
2015-12-01,29.688,29.702,29.215,29.335,139409600
2015-12-02,29.335,29.528,29.02,29.07,133546400
2015-12-03,29.138,29.198,28.555,28.8,166278000
2015-12-04,28.823,29.812,28.778,29.757,231108000
2015-12-07,29.745,29.965,29.452,29.57,128336800
2015-12-08,29.38,29.65,29.215,29.558,137238000
2015-12-09,29.41,29.423,28.77,28.905,185445600
2015-12-10,29.01,29.235,28.878,29.042,116850800
2015-12-11,28.798,28.847,28.212,28.295,187544800
2015-12-14,28.045,28.17,27.448,28.12,257274800
2015-12-15,27.985,28.2,27.587,27.622,213292400
2015-12-16,27.767,27.997,27.2,27.835,224954000
2015-12-17,28.005,28.062,27.245,27.245,179091200
2015-12-18,27.228,27.38,26.452,26.507,385813200
2015-12-21,26.82,26.843,26.392,26.833,190362400
2015-12-22,26.85,26.93,26.612,26.808,131157600
2015-12-23,26.817,27.212,26.8,27.153,130629600
2015-12-24,27.25,27.25,26.987,27.007,54281600
2015-12-28,26.897,26.923,26.545,26.705,106816800
2015-12-29,26.74,27.358,26.715,27.185,123724800
2015-12-30,27.145,27.175,26.795,26.83,100855200
2015-12-31,26.753,26.757,26.205,26.315,163649200
2016-01-04,25.653,26.343,25.5,26.337,270597600
2016-01-05,26.438,26.462,25.603,25.677,223164000
2016-01-06,25.14,25.593,24.968,25.175,273829600
2016-01-07,24.67,25.032,24.108,24.112,324377600
2016-01-08,24.638,24.778,24.19,24.24,283192000
2016-01-11,24.743,24.765,24.335,24.632,198957600
2016-01-12,25.138,25.173,24.71,24.99,196616800
2016-01-13,25.08,25.298,24.325,24.347,249758400
2016-01-14,24.49,25.12,23.935,24.88,252680400
2016-01-15,24.05,24.427,23.84,24.282,319335600
2016-01-19,24.603,24.663,23.875,24.165,212350800
2016-01-20,23.775,24.548,23.355,24.198,289337600
2016-01-21,24.265,24.47,23.735,24.075,208646000
2016-01-22,24.657,25.365,24.593,25.355,263202000
2016-01-25,25.38,25.382,24.802,24.86,207178000
2016-01-26,24.983,25.22,24.517,24.997,300308000
2016-01-27,24.01,24.157,23.335,23.355,533478800
2016-01-28,23.448,23.63,23.097,23.522,222715200
2016-01-29,23.698,24.335,23.587,24.335,257666000
2016-02-01,24.118,24.177,23.85,24.108,163774000
2016-02-02,23.855,24.01,23.57,23.62,149428800
2016-02-03,23.75,24.21,23.52,24.087,183857200
2016-02-04,23.965,24.333,23.798,24.15,185886800
2016-02-05,24.13,24.23,23.423,23.505,185672400
2016-02-08,23.282,23.925,23.26,23.753,216085600
2016-02-09,23.573,23.985,23.483,23.747,177324800
2016-02-10,23.98,24.087,23.525,23.567,169374400
2016-02-11,23.448,23.68,23.147,23.425,200298800
2016-02-12,23.548,23.625,23.253,23.497,161405600
2016-02-16,23.755,24.212,23.653,24.16,196231600
2016-02-17,24.167,24.552,24.038,24.53,179452800
2016-02-18,24.71,24.722,24.022,24.065,156084000
2016-02-19,24.0,24.19,23.95,24.01,141496800
2016-02-22,24.077,24.225,23.98,24.22,137123200
2016-02-23,24.1,24.125,23.638,23.673,127770400
2016-02-24,23.495,24.095,23.33,24.025,145022800
2016-02-25,24.013,24.19,23.812,24.19,110330800
2016-02-26,24.3,24.505,24.145,24.228,115964400
2016-02-29,24.215,24.558,24.163,24.173,140865200
2016-03-01,24.413,25.192,24.355,25.132,201628400
2016-03-02,25.128,25.222,24.91,25.188,132678400
2016-03-03,25.145,25.427,25.112,25.375,147822800
2016-03-04,25.593,25.938,25.343,25.753,184220400
2016-03-07,25.597,25.708,25.24,25.468,143315600
2016-03-08,25.195,25.44,25.1,25.257,126247600
2016-03-09,25.327,25.395,25.067,25.28,108806800
2016-03-10,25.353,25.56,25.038,25.292,134054400
2016-03-11,25.56,25.57,25.375,25.565,109632800
2016-03-14,25.478,25.728,25.445,25.63,100304400
2016-03-15,25.99,26.295,25.962,26.145,160270800
2016-03-16,26.153,26.577,26.147,26.493,153214000
2016-03-17,26.38,26.618,26.24,26.45,137682800
2016-03-18,26.585,26.625,26.298,26.48,176820800
2016-03-21,26.483,26.913,26.285,26.478,142010800
2016-03-22,26.312,26.823,26.302,26.68,129777600
2016-03-23,26.62,26.767,26.475,26.532,102814000
2016-03-24,26.368,26.562,26.222,26.417,104532000
2016-03-28,26.5,26.548,26.265,26.298,77645600
2016-03-29,26.222,26.948,26.22,26.92,124760400
2016-03-30,27.163,27.605,27.15,27.39,182404400
2016-03-31,27.43,27.475,27.22,27.247,103553600
2016-04-01,27.195,27.5,27.05,27.497,103496000
2016-04-04,27.605,28.048,27.567,27.78,149424800
2016-04-05,27.378,27.683,27.355,27.452,106314800
2016-04-06,27.558,27.745,27.3,27.74,105616400
2016-04-07,27.487,27.605,27.03,27.135,127207600
2016-04-08,27.228,27.442,27.042,27.165,94326800
2016-04-11,27.243,27.653,27.208,27.255,117630000
2016-04-12,27.335,27.625,27.165,27.61,108929200
2016-04-13,27.7,28.085,27.7,28.01,133029200
2016-04-14,27.905,28.097,27.833,28.025,101895600
2016-04-15,28.028,28.075,27.433,27.462,187756000
2016-04-18,27.222,27.237,26.735,26.87,243286000
2016-04-19,26.97,27.0,26.558,26.728,129539600
2016-04-20,26.66,27.022,26.515,26.782,122444000
2016-04-21,26.733,26.733,26.38,26.493,126210000
2016-04-22,26.253,26.62,26.155,26.42,134732400
2016-04-25,26.25,26.413,26.128,26.27,112126400
2016-04-26,25.978,26.325,25.978,26.087,224064800
2016-04-27,24.0,24.677,23.92,24.455,458408400
2016-04-28,24.403,24.47,23.562,23.708,328970800
2016-04-29,23.497,23.68,23.128,23.435,274126000
2016-05-02,23.493,23.52,23.1,23.41,192640400
2016-05-03,23.55,23.935,23.42,23.795,227325200
2016-05-04,23.8,23.975,23.455,23.548,164102000
2016-05-05,23.5,23.517,23.17,23.31,143562000
2016-05-06,23.343,23.362,22.962,23.18,174799600
2016-05-09,23.25,23.442,23.147,23.198,131745600
2016-05-10,23.333,23.392,23.028,23.355,134747200
2016-05-11,23.37,23.392,23.115,23.128,114876400
2016-05-12,23.18,23.195,22.368,22.585,305258800
2016-05-13,22.5,22.917,22.5,22.63,177571200
2016-05-16,23.097,23.597,22.913,23.47,245039200
2016-05-17,23.638,23.675,23.253,23.372,187667600
2016-05-18,23.54,23.802,23.472,23.64,168249600
2016-05-19,23.66,23.66,23.392,23.55,121768400
2016-05-20,23.66,23.858,23.63,23.805,128104000
2016-05-23,23.968,24.298,23.917,24.108,152074400
2016-05-24,24.305,24.522,24.21,24.475,140560800
2016-05-25,24.667,24.935,24.528,24.905,152675200
2016-05-26,24.92,25.183,24.66,25.103,225324800
2016-05-27,24.86,25.118,24.812,25.087,145364800
2016-05-31,24.9,25.1,24.705,24.965,169228800
2016-06-01,24.755,24.885,24.583,24.615,116693200
2016-06-02,24.4,24.46,24.157,24.43,160766400
2016-06-03,24.448,24.567,24.362,24.48,114019600
2016-06-06,24.497,25.472,24.388,24.657,93170000
2016-06-07,24.812,24.968,24.74,24.757,89638000
2016-06-08,24.755,24.89,24.67,24.735,83392400
2016-06-09,24.625,24.997,24.615,24.913,106405600
2016-06-10,24.632,24.837,24.62,24.708,126851600
2016-06-13,24.673,24.78,24.275,24.335,152082000
2016-06-14,24.33,24.62,24.188,24.365,127727600
2016-06-15,24.455,24.603,24.257,24.285,117780800
2016-06-16,24.112,24.438,24.017,24.388,125307200
2016-06-17,24.155,24.163,23.825,23.833,244032800
2016-06-20,24.0,24.142,23.757,23.775,137647600
2016-06-21,23.735,24.087,23.67,23.978,142185600
2016-06-22,24.062,24.222,23.837,23.888,116876400
2016-06-23,23.985,24.073,23.812,24.025,128960800
2016-06-24,23.228,23.665,23.163,23.35,301245600
